id,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
2207,-0.12937582,-0.26986945,-0.26820779,-1.87255895,0.20611085,1.28663313,0.45114201
2208,-0.11332434,-0.12307163,-0.16359895,-1.70436716,0.29341337,1.31608129,0.57178468
2209,-0.07542770,-0.51663417,-0.24756584,-2.00955105,0.21757211,1.21081579,0.58555967
2210,0.16201082,0.31716245,0.23781228,-1.02166963,0.46611074,1.32448518,1.29231453
2211,-0.16395485,-0.21217033,-0.28414148,-1.82818019,0.20215090,1.29971683,0.39895278
2212,-0.04204367,-0.44701225,-0.17682230,-1.94307888,0.28680053,1.24416769,0.68188697
2213,0.01846640,-0.01599088,0.01503000,-1.47811139,0.38524404,1.30081105,0.89978725
2214,-0.18504208,-0.19732279,-0.27388936,-1.82119453,0.18967129,1.31197727,0.37922668
2215,-0.02788585,-0.25321448,-0.11185802,-1.77460122,0.32139012,1.28175318,0.72942013
2216,-0.17943817,0.00378906,-0.18248683,-1.62300622,0.27366224,1.33031440,0.45865542
2217,-0.02681498,-0.34491089,-0.13620386,-1.86109245,0.30454522,1.25930583,0.71564037
2218,-0.25654384,-0.20473409,-0.41673821,-1.89782405,0.09547468,1.32114875,0.15616816
2219,-0.19227636,-0.37509087,-0.36674958,-1.98039925,0.12371877,1.26117837,0.31157446
2220,0.00664663,0.03686963,0.04043138,-1.42501628,0.40478444,1.30066264,0.92451829
2221,-0.06232239,-0.45658565,-0.19425327,-1.95745838,0.26171246,1.23590648,0.63411719
2222,0.24976513,-0.46021852,0.17797020,-1.68439853,0.48960051,1.21912920,1.40368509
2223,0.15159383,-0.38990197,0.07746203,-1.70619297,0.43666700,1.21949959,1.16212094
2224,-0.07442643,-0.21987523,-0.15067607,-1.76628959,0.28868040,1.30041134,0.63313270
2225,-0.07044849,-0.43892246,-0.20163989,-1.91044056,0.24822050,1.20670974,0.63993162
2226,-0.00968711,-0.28098509,-0.08067710,-1.76969397,0.34430507,1.27244747,0.79345053
2227,-0.18327898,0.08925430,-0.17053393,-1.54176700,0.28408459,1.33555019,0.45575458
2228,-0.13963199,-0.10465524,-0.18917337,-1.70314252,0.27605885,1.30668080,0.52026421
2229,-0.04039265,-0.00276621,-0.03058750,-1.50326264,0.35610729,1.29704344,0.78481472
2230,-0.10886289,-0.17758019,-0.18052852,-1.76248336,0.28505060,1.30555284,0.56309789
2231,-0.19069001,0.19336176,-0.10538074,-1.40228677,0.32824829,1.32457697,0.52866638
2232,-0.08871876,-0.26069182,-0.17238921,-1.82911372,0.28440064,1.29043460,0.60421318
2233,-0.14481056,-0.39172620,-0.27806860,-1.94433844,0.18805932,1.25174677,0.46363842
2234,-0.19445094,-0.19030213,-0.30462065,-1.82610023,0.18558809,1.30416703,0.33524531
2235,-0.20714191,-0.15891381,-0.28937799,-1.79715860,0.20040995,1.32911694,0.33200067
2236,0.02293068,0.25908089,0.10665322,-1.19968534,0.42690337,1.33812129,1.00382364
2237,0.03777079,-0.41941392,-0.04962761,-1.83381093,0.36910018,1.23709476,0.90609783
2238,-0.01713778,-0.41864616,-0.13224101,-1.88906658,0.30544379,1.22871721,0.73299265
2239,0.07227129,0.03784724,0.12517869,-1.34617364,0.43950668,1.28471100,1.10719573
2240,-0.21010980,-0.18255967,-0.34652096,-1.83696306,0.15289290,1.30936897,0.27693498
2241,0.15246168,-0.21159050,0.13911211,-1.52489161,0.46325704,1.25610077,1.22855306
2242,0.04297946,-0.64554989,-0.06896082,-2.01270819,0.33281925,1.15116644,0.89899158
2243,-0.11679487,-0.41675800,-0.26760888,-1.96638525,0.19782232,1.25054300,0.49911201
2244,0.12316389,-0.28270325,0.06295279,-1.64106596,0.42975321,1.25267649,1.06675112
2245,-0.00700980,-0.12426975,-0.03188582,-1.62631691,0.36942837,1.29496896,0.80803603
2246,-0.22337794,-0.09401678,-0.29433528,-1.76178443,0.20381381,1.33449018,0.30611068
2247,-0.05309291,-0.10702148,-0.08960127,-1.63783562,0.33760491,1.30294025,0.72929281
2248,-0.15872544,-0.06262784,-0.19253209,-1.68327796,0.27943483,1.33253896,0.47112232
2249,-0.03614295,-0.00923476,-0.05066764,-1.53160679,0.36577091,1.30622029,0.78365546
2250,-0.05513535,-0.22353974,-0.12284318,-1.75992000,0.32346854,1.29778123,0.69787246
2251,0.04660460,-0.28517976,-0.05771533,-1.75111878,0.35774198,1.25637114,0.86723995
2252,0.10057920,-0.22077173,0.04528585,-1.61359811,0.42264512,1.25798774,1.10772979
2253,-0.02347100,-0.25787339,-0.09845538,-1.77259552,0.33137152,1.28244770,0.74940187
2254,-0.09750074,-0.14263341,-0.16525972,-1.72829568,0.28565171,1.32770371,0.60675633
2255,0.09341937,-0.60424596,0.00202176,-1.95217931,0.39864334,1.18704712,1.05239284
2256,-0.30276096,0.14877069,-0.22496378,-1.53937960,0.24127482,1.33385277,0.30686772
2257,-0.02711883,-0.25473601,-0.10732087,-1.75580347,0.33148775,1.26992130,0.75045145
2258,0.00771110,-0.15738095,-0.04889569,-1.65141094,0.36131939,1.29074359,0.84000802
2259,0.03225796,-0.31776240,-0.02803788,-1.75826764,0.36811161,1.25929964,0.90843809
2260,-0.14079127,-0.50657320,-0.33566248,-2.05270123,0.15241626,1.21249497,0.44770318
2261,-0.05697496,-0.35073599,-0.16488314,-1.87646401,0.28915673,1.26676369,0.66077101
2262,-0.10295667,-0.38023347,-0.25132704,-1.93515980,0.21665527,1.25058711,0.51361048
2263,0.04333723,-0.33960003,-0.03972147,-1.77467859,0.37105867,1.25078225,0.91575056
2264,-0.12928043,0.06820454,-0.08214863,-1.49421012,0.33168706,1.35428894,0.66408473
2265,-0.22988907,-0.03625083,-0.26502305,-1.70250964,0.22780617,1.33250380,0.32811671
2266,-0.11459783,-0.37401378,-0.22553661,-1.93203032,0.23581229,1.25177288,0.54012817
2267,-0.13181433,0.10262030,-0.08798840,-1.47801232,0.32309788,1.33670104,0.58759534
2268,-0.04060030,-0.49412346,-0.17963606,-1.97214806,0.26023489,1.20653069,0.68014216
2269,-0.25773254,-0.01529915,-0.28144130,-1.69524634,0.20973627,1.33459210,0.28664368
2270,-0.05265731,-0.30004770,-0.14025974,-1.78989875,0.29310939,1.26018965,0.69797659
2271,-0.01490776,-0.48898110,-0.14300480,-1.95006335,0.29274151,1.21665275,0.73702776
2272,-0.12053226,-0.54939377,-0.29999751,-2.06768131,0.16137129,1.21146333,0.46824151
2273,-0.06278118,-0.22831485,-0.13452268,-1.77183247,0.30661222,1.29765749,0.66672349
2274,0.01618609,-0.38743049,-0.08771444,-1.83847487,0.34898663,1.24773705,0.84174806
2275,-0.28517345,0.06320646,-0.26276395,-1.64243102,0.23672529,1.36410534,0.28355187
2276,0.00744602,0.00201355,0.01114236,-1.46913195,0.38185319,1.28891838,0.89575297
2277,-0.24175850,-0.18105498,-0.34571195,-1.83865297,0.15471721,1.31424057,0.24962561
2278,-0.05614999,-0.50055307,-0.15951812,-1.96784067,0.27423790,1.20563650,0.70261484
2279,-0.11047956,-0.42715469,-0.26632845,-1.96692657,0.20376571,1.23610675,0.52279997
2280,-0.01747975,-0.37822056,-0.12096400,-1.86916125,0.32074970,1.24752462,0.76102298
2281,0.01286356,-0.32147533,-0.07106733,-1.78491700,0.34251776,1.26854038,0.84216666
2282,-0.13620937,-0.49192449,-0.32239327,-2.03430533,0.14432216,1.20982230,0.44468910
2283,0.07924193,-0.22887556,0.04372906,-1.62816370,0.40927342,1.26021254,1.04279351
2284,-0.04012905,-0.50527567,-0.16614056,-1.96767032,0.27028286,1.21425736,0.69193149
2285,0.04232335,-0.47596905,-0.01359756,-1.86424589,0.37278286,1.19538605,0.95331508
2286,-0.11547197,-0.04618883,-0.15311411,-1.64095604,0.29349342,1.34364712,0.55051994
2287,-0.13597094,-0.27883813,-0.26445889,-1.87204754,0.21454595,1.29900146,0.45245337
2288,0.05559707,-0.01739104,0.04373317,-1.44666851,0.38946852,1.31222808,0.97213906
2289,-0.24664885,0.00597062,-0.27035105,-1.67751086,0.22291680,1.34010756,0.29169065
2290,-0.15604936,-0.08458054,-0.21998432,-1.70331311,0.25598630,1.32342184,0.44657832
2291,0.04564384,-0.29652676,-0.01875401,-1.73514569,0.37676790,1.24780643,0.92845362
2292,-0.08211300,-0.12981670,-0.11628873,-1.68330705,0.32136884,1.30569446,0.68339986
2293,-0.06927992,-0.39934874,-0.19716442,-1.91707265,0.25947598,1.24050939,0.63124764
2294,-0.06926915,-0.32343251,-0.19191739,-1.86728346,0.27398428,1.26203024,0.61453038
2295,-0.08431622,0.13624190,-0.04952583,-1.41806924,0.33694658,1.35515308,0.66800338
2296,-0.10805061,-0.09908023,-0.15277410,-1.68155754,0.30392072,1.31919718,0.57822317
2297,-0.25523898,-0.04744842,-0.28790170,-1.72212160,0.20686905,1.32408130,0.28278464
2298,-0.14239690,-0.05716636,-0.17515820,-1.67443454,0.29386106,1.33217442,0.51299852
2299,-0.08519563,-0.05715916,-0.11267836,-1.61468065,0.32222793,1.31342089,0.66445470
2300,-0.07417873,-0.48454243,-0.23789075,-1.99487460,0.21420482,1.20667040,0.59132618
2301,-0.14086120,-0.27041712,-0.26867068,-1.86858952,0.21319394,1.30183971,0.44809389
2302,0.06943351,-0.12633421,0.05374952,-1.53053892,0.41147867,1.27435863,1.04299355
2303,-0.18991598,-0.17810448,-0.29531544,-1.81223547,0.19447768,1.31334412,0.34272480
2304,0.02099138,-0.15018623,-0.03071044,-1.61071527,0.38139549,1.28420293,0.91634780
2305,-0.02751128,-0.50127846,-0.10944190,-1.95401371,0.31004480,1.20597088,0.77795607
2306,-0.17599495,-0.42781651,-0.37036854,-1.99616623,0.12107319,1.24638426,0.34066534
2307,-0.01899585,-0.23205909,-0.08217149,-1.74453509,0.35353383,1.28363752,0.77504450
2308,-0.20395279,-0.06537804,-0.25049686,-1.71855843,0.23918526,1.34433806,0.37850523
2309,0.09175247,-0.40753457,0.01449396,-1.78400123,0.39404550,1.20956087,1.01406479
2310,-0.18968700,-0.04564613,-0.20978567,-1.68715930,0.26936522,1.31195486,0.43259925
2311,-0.26582557,0.07817581,-0.22801900,-1.59445286,0.24619490,1.33679307,0.32910377
2312,-0.39659739,0.01888633,-0.41016489,-1.76793778,0.09578680,1.37285721,0.01152717
2313,-0.02177557,-0.31700468,-0.12966231,-1.81839955,0.32093215,1.26129782,0.73922855
2314,-0.08782984,-0.01311914,-0.08830193,-1.54650354,0.32044911,1.30510926,0.67023975
2315,0.01676348,-0.48974609,-0.10480423,-1.92911923,0.31799164,1.21583605,0.81811029
2316,-0.19774890,0.02648306,-0.19955689,-1.61542213,0.26377937,1.33756912,0.42323589
2317,-0.03201680,-0.18109375,-0.08470645,-1.70108330,0.34761223,1.29206121,0.76011825
2318,-0.03187723,-0.26566675,-0.08623838,-1.74878252,0.31679782,1.26215982,0.78039247
2319,-0.11672387,-0.37151569,-0.20697707,-1.90839303,0.25067693,1.26368082,0.56429684
2320,0.00771683,-0.13291965,-0.03001828,-1.64132237,0.37239870,1.30841637,0.85839134
2321,-0.12684716,-0.20112377,-0.22112396,-1.80080640,0.25212085,1.30384803,0.51086062
2322,-0.07120608,-0.32337591,-0.16308734,-1.85796320,0.29008123,1.27322233,0.63832873
2323,0.06940924,-0.19589584,0.00037365,-1.63161266,0.39238581,1.28256047,0.94958800
2324,0.27159321,-0.34779191,0.24984658,-1.52021194,0.53260732,1.18410540,1.50690293
2325,-0.03909436,-0.63016033,-0.21243650,-2.08039331,0.22363871,1.16009569,0.68686372
2326,0.01871440,-0.45005578,-0.09991621,-1.88806427,0.32684720,1.22275484,0.83054227
2327,0.15209186,0.12118648,0.17609867,-1.21600187,0.45266703,1.29122150,1.19827533
2328,0.16514260,-0.18086016,0.14246504,-1.48956776,0.46745074,1.26561725,1.22660565
2329,0.07485515,-0.33512631,0.02259436,-1.71624792,0.41145307,1.24684000,1.02280283
2330,-0.24782117,-0.16041388,-0.39532343,-1.85456502,0.11824268,1.34174144,0.16977201
2331,-0.13998258,-0.53538448,-0.38269576,-2.08533239,0.13167112,1.21300662,0.39390701
2332,0.00280285,-0.25814819,-0.06455230,-1.73646414,0.35583103,1.27390873,0.83240855
2333,-0.18832928,-0.23379838,-0.34043789,-1.86554158,0.15224116,1.29638350,0.31971788
2334,-0.29240292,-0.00598168,-0.31390488,-1.70507526,0.19127057,1.34988844,0.22530784
2335,-0.11499937,-0.24629003,-0.22356942,-1.83117783,0.24782461,1.30043685,0.50965798
2336,-0.12032023,-0.03841509,-0.13077009,-1.62838376,0.31163931,1.33372259,0.58987933
2337,-0.11495344,-0.04920494,-0.12617531,-1.63264310,0.30792746,1.32264888,0.58436894
2338,-0.20188326,-0.29492962,-0.36520275,-1.93073618,0.13507721,1.29989719,0.27709901
2339,0.02450816,-0.06070602,-0.00289987,-1.55070829,0.38083255,1.30238020,0.87373996
2340,-0.11789158,-0.08162279,-0.16400835,-1.66813993,0.29850188,1.30937064,0.56915289
2341,0.02644745,-0.17186560,-0.02097272,-1.63637936,0.37482542,1.28113198,0.89604259
2342,-0.20170587,-0.16962256,-0.30029151,-1.80811036,0.18563381,1.30378091,0.32928258
2343,-0.08283511,-0.28999060,-0.20752463,-1.84709775,0.25778109,1.27018380,0.56852978
2344,-0.06639260,-0.41053772,-0.19767007,-1.92639697,0.26126760,1.22980273,0.62397283
2345,-0.15156409,-0.23416314,-0.26912463,-1.83653867,0.22021656,1.28255808,0.43387276
2346,-0.04062955,-0.45278779,-0.15278730,-1.94851196,0.28946021,1.23056686,0.69946414
2347,0.03201230,-0.20847458,-0.00690224,-1.67452991,0.38399425,1.28218281,0.92496979
2348,-0.11233121,-0.39385116,-0.27170685,-1.93661773,0.21672797,1.25524557,0.48853987
2349,-0.13069701,-0.29516596,-0.22960681,-1.86273766,0.23953280,1.28205287,0.50978458
2350,-0.20302229,-0.18562272,-0.26632863,-1.82158387,0.20035739,1.32425177,0.37792569
2351,-0.01502353,-0.04137656,-0.04025043,-1.54651070,0.36223939,1.30865133,0.80924040
2352,-0.21727782,0.25949565,-0.08635745,-1.33672488,0.33127913,1.32177103,0.53552639
2353,-0.16662325,-0.07548654,-0.24171764,-1.69745994,0.23511954,1.32952404,0.39674312
2354,0.11530858,-0.21392730,0.06046578,-1.59901106,0.42041621,1.25778353,1.07511115
2355,-0.18824676,-0.25432983,-0.33656746,-1.88437045,0.16038378,1.29036164,0.32272768
2356,-0.04134920,-0.31050271,-0.16309926,-1.83662462,0.28929394,1.26635504,0.66881245
2357,-0.14250720,-0.31801134,-0.29484475,-1.89538574,0.19183330,1.25418663,0.42927617
2358,-0.14560734,-0.30566487,-0.27268869,-1.87838531,0.19993390,1.26967609,0.45351911
2359,-0.20508155,-0.04625287,-0.25030065,-1.68934500,0.23281299,1.32731283,0.36115134
2360,-0.23382735,-0.28373027,-0.39488822,-1.92342567,0.10371317,1.28227150,0.22363962
2361,-0.17819783,-0.30139807,-0.31526089,-1.89734924,0.17626351,1.27206945,0.35922438
2362,-0.10747650,-0.24730301,-0.20266899,-1.82346904,0.26662800,1.28461349,0.55262345
2363,-0.16140485,-0.05010221,-0.21182442,-1.67051876,0.26124221,1.35543692,0.47987682
2364,-0.11240728,-0.34436464,-0.22407794,-1.88947654,0.23709230,1.26017582,0.53897482
2365,0.11786908,-0.26594609,0.07345570,-1.62602222,0.43103763,1.25192237,1.11424911
2366,-0.28769231,0.31604835,-0.13036287,-1.31173277,0.30628616,1.33147657,0.37815666
2367,0.09095836,-0.41131613,-0.00185477,-1.79367912,0.39090690,1.22587335,0.99141198
2368,-0.06193408,-0.59381425,-0.23173383,-2.05935049,0.22344986,1.18800116,0.62977856
2369,-0.40499651,0.36340523,-0.19482017,-1.37079167,0.27448526,1.33322036,0.24848275
2370,0.07979961,-0.71525156,-0.06061134,-2.04349613,0.34565148,1.15289617,0.98848385
2371,0.00513694,0.23019940,0.08127622,-1.21879661,0.39590147,1.31813443,0.94692439
2372,-0.33632562,0.00955350,-0.34897137,-1.73081291,0.15912871,1.35258615,0.11072682
2373,0.05503146,-0.51275468,-0.02148668,-1.89282715,0.36715958,1.19284296,0.95236903
2374,-0.06932287,-0.20271480,-0.12639001,-1.74573791,0.30879676,1.29847538,0.68187362
2375,-0.14183122,-0.34797764,-0.30455363,-1.93073618,0.18355182,1.26712430,0.42059702
2376,-0.32802528,0.04863920,-0.30410141,-1.65281665,0.19690938,1.32721889,0.19578458
2377,0.05599475,-0.11735001,0.02340091,-1.54735672,0.39012095,1.27730906,0.97609466
2378,0.10789703,-0.02926009,0.14135242,-1.38592589,0.44426453,1.28103626,1.16415167
2379,0.23331198,0.11932006,0.25631157,-1.13794148,0.48366082,1.28294456,1.40149188
2380,-0.16795599,-0.07353541,-0.21932080,-1.69993937,0.25878200,1.32695806,0.44011992
2381,-0.11531481,-0.44631082,-0.26053086,-1.97938979,0.20423205,1.24187958,0.52327961
2382,-0.08637491,-0.25806820,-0.20967412,-1.82500601,0.26220053,1.29138803,0.57665408
2383,0.11053523,-0.09179552,0.11626205,-1.45164645,0.43585113,1.26770079,1.14583349
2384,0.06544876,-0.15537688,0.05580285,-1.56579959,0.40160802,1.27164125,1.01435494
2385,-0.07774439,-0.34886003,-0.19522652,-1.87173831,0.26127759,1.25545895,0.61291975
2386,0.09565090,-0.17319703,0.06651904,-1.54649353,0.41591325,1.25473845,1.07986844
2387,-0.06954770,-0.24032618,-0.16748929,-1.79766691,0.28643152,1.27976954,0.62567192
2388,-0.10116383,-0.32096806,-0.21505600,-1.88354886,0.25289211,1.26991320,0.54573393
2389,0.08072826,-0.18668096,0.04964092,-1.59227908,0.41625497,1.26952887,1.00283635
2390,0.11823264,-0.37317187,0.05444391,-1.72394574,0.41701996,1.23338091,1.10119820
2391,-0.13353504,-0.09807740,-0.16617522,-1.69902003,0.28891307,1.32254672,0.54317027
2392,-0.18642387,-0.17071055,-0.25132677,-1.79016483,0.22728415,1.31990623,0.40873688
2393,-0.00171901,-0.23613118,-0.06439621,-1.71480846,0.35067940,1.27533185,0.80472344
2394,0.10533676,-0.39824024,0.05871636,-1.73738062,0.43240273,1.21711183,1.10774946
2395,-0.02711438,-0.15816337,-0.06691494,-1.66563880,0.35186318,1.29573667,0.77767807
2396,0.05464029,-0.23529607,0.01177869,-1.65171313,0.39130521,1.25830388,0.97180670
2397,0.03134520,0.07580324,0.05301527,-1.37262046,0.39688721,1.30986190,0.93724090
2398,-0.12761745,-0.25136042,-0.24354094,-1.84451544,0.22815333,1.28930843,0.48223346
2399,-0.06995742,-0.27163288,-0.16816932,-1.82275593,0.28332421,1.28710485,0.62242550
2400,-0.11463945,-0.00675449,-0.12970316,-1.59013820,0.32006103,1.31827283,0.60121870
2401,-0.05166289,-0.22636992,-0.12864015,-1.77334893,0.31541362,1.30019701,0.68562442
2402,-0.15358609,-0.25286761,-0.27595946,-1.85985947,0.22047932,1.29719818,0.42179596
2403,0.00812343,-0.07278159,0.02607072,-1.53476429,0.39642873,1.29737234,0.92068380
2404,-0.08532283,-0.27652952,-0.17851454,-1.83084691,0.28813520,1.28193283,0.61396682
2405,-0.07297474,-0.54943991,-0.25008002,-2.03192973,0.21049075,1.18982697,0.58642823
2406,-0.14740074,-0.16059433,-0.23201832,-1.76185465,0.24305393,1.32151842,0.44888401
2407,-0.03589422,-0.22176582,-0.09884772,-1.73054039,0.32776484,1.27737582,0.71937412
2408,-0.24696463,0.13764723,-0.17495620,-1.49939954,0.27694219,1.33558166,0.39622009
2409,-0.09376223,-0.02031353,-0.12186512,-1.60203338,0.31816116,1.34302998,0.62016445
2410,-0.31746304,-0.04261122,-0.38872802,-1.78276956,0.13908933,1.36631119,0.11177227
2411,0.11673579,-0.16338399,0.10574467,-1.51205122,0.43926159,1.26250660,1.15053809
2412,-0.10378018,-0.23966007,-0.19602117,-1.82351398,0.26375091,1.30710256,0.55332047
2413,0.09593177,-0.29478973,0.06034633,-1.65618336,0.40820235,1.24130571,1.07627535
2414,-0.03557575,-0.12875491,-0.08411507,-1.67231274,0.34221765,1.31058323,0.73903918
2415,-0.33046207,-0.15221409,-0.47150904,-1.90148580,0.05220126,1.34592450,0.00048450
2416,0.07205158,-0.15994903,0.03348444,-1.57159674,0.39674374,1.27921057,1.01345575
2417,-0.00556126,-0.10910909,-0.04785410,-1.61242819,0.35890657,1.29623997,0.82646292
2418,-0.08018447,-0.24755530,-0.14618549,-1.79449785,0.30055934,1.27393973,0.64209086
2419,-0.09518310,-0.51639611,-0.28902948,-2.02188921,0.18643232,1.20125043,0.52706492
2420,0.17851949,0.03627783,0.17183658,-1.28166521,0.46135738,1.27875781,1.25713360
2421,-0.05036514,-0.16025314,-0.09892993,-1.68981969,0.33929414,1.29419768,0.71725792
2422,-0.05750248,-0.05619894,-0.07950481,-1.59657800,0.33245131,1.31450582,0.68594605
2423,0.17310405,-0.12389557,0.15704387,-1.43973219,0.46112764,1.26798499,1.25662279
2424,-0.22430846,-0.43597353,-0.46646637,-2.07783413,0.02662839,1.28661907,0.17016323
2425,-0.16152251,-0.25727370,-0.27721310,-1.85715520,0.20327716,1.28681135,0.41314405
2426,-0.29133850,-0.30284166,-0.50938636,-2.00532508,0.06741697,1.33116317,0.07196277
2427,-0.23225498,-0.20868859,-0.37425396,-1.86491346,0.14474447,1.31989896,0.21477737
2428,0.04732101,-0.45139265,-0.04373211,-1.86592209,0.37014049,1.22226703,0.91659003
2429,-0.10122421,-0.19663507,-0.20223609,-1.78005254,0.25755519,1.29161930,0.53740656
2430,-0.12366728,0.05161064,-0.11169706,-1.52945495,0.32363656,1.33464277,0.60615039
2431,-0.16856113,-0.14148505,-0.24878496,-1.76340473,0.23299871,1.32103050,0.41620272
2432,-0.09434637,-0.71236336,-0.31173897,-2.16287994,0.15152015,1.12394583,0.54812640
2433,-0.00405015,-0.49932933,-0.12336531,-1.92639577,0.28188094,1.20936608,0.78701502
2434,-0.10775180,-0.13183708,-0.14305469,-1.70584357,0.30542889,1.31807387,0.61230820
2435,-0.05666189,-0.20155574,-0.12592149,-1.72916019,0.31442842,1.29104614,0.69532949
2436,-0.45651197,0.25655621,-0.30181217,-1.53986728,0.20412666,1.36324680,0.06043585
2437,-0.07130842,-0.04426284,-0.07520790,-1.57181895,0.33222866,1.30369473,0.70066661
2438,0.15266147,0.02989389,0.20307821,-1.28867412,0.46758279,1.31009948,1.28775597
2439,0.12964222,-0.24663465,0.08321508,-1.60565341,0.42981133,1.25898254,1.14042270
2440,0.06382781,0.00272457,0.06452073,-1.42626560,0.40952191,1.30255437,1.00637329
2441,0.02546307,-0.40775529,-0.06704894,-1.83905578,0.35012466,1.23122454,0.86506283
2442,0.02006374,-0.20938258,-0.03961711,-1.67169547,0.37693432,1.28006554,0.88261014
2443,-0.23584682,-0.02539822,-0.24657130,-1.67884767,0.23930715,1.33091533,0.33740979
2444,-0.03812151,-0.14938256,-0.09085727,-1.67434061,0.34264430,1.29737914,0.74575031
2445,-0.15733209,-0.50220650,-0.36867699,-2.04538250,0.11632720,1.22872603,0.37874693
2446,-0.01444796,-0.21190114,-0.08926127,-1.72589624,0.34566966,1.28564978,0.76617658
2447,-0.01990718,-0.34422338,-0.11134299,-1.83122146,0.32269096,1.25083077,0.75962144
2448,-0.11379327,-0.00220464,-0.09531381,-1.58414161,0.33806393,1.34178662,0.63957357
2449,0.00916633,-0.24856092,-0.07153723,-1.73314679,0.34844580,1.28079963,0.83230358
2450,-0.27464867,-0.14446117,-0.39440358,-1.87787318,0.12424323,1.36016214,0.15201221
2451,-0.14833370,0.00682057,-0.15484193,-1.59887779,0.30332407,1.33172679,0.53597546
2452,-0.34477010,-0.22250307,-0.47392678,-1.96563041,0.00971542,1.34408176,0.01547924
2453,0.18765390,-0.33447242,0.12076857,-1.63385332,0.45910767,1.24644172,1.25840926
2454,-0.17813390,-0.35234925,-0.35789514,-1.94714928,0.13018735,1.27025056,0.33853447
2455,0.12930499,-0.04190585,0.13060156,-1.39387357,0.43468705,1.27458251,1.15448165
2456,-0.19520591,-0.47328764,-0.42835623,-2.05615044,0.06180239,1.23424006,0.27845126
2457,-0.02592148,-0.29202017,-0.12450290,-1.81261849,0.31721970,1.26828694,0.72406071
2458,-0.22294959,-0.17908864,-0.36080790,-1.83747506,0.14520773,1.30920529,0.23773940
2459,-0.14991722,0.16332227,-0.08512781,-1.44258368,0.35137728,1.33028889,0.59200317
2460,-0.01522870,-0.53814834,-0.14633256,-1.97349811,0.29680237,1.19577587,0.75584382
2461,-0.02143432,-0.10023580,-0.05993616,-1.60825288,0.33524749,1.31430399,0.79663754
2462,-0.21328329,0.01878904,-0.21180692,-1.65108764,0.27095222,1.34157741,0.38625085
2463,-0.16936465,-0.23613784,-0.28054154,-1.85533106,0.20932455,1.29610789,0.39335656
2464,0.01828533,-0.00980394,0.01010921,-1.48355186,0.38128462,1.29359829,0.90860516
2465,0.20561671,-0.09797040,0.15144971,-1.42449498,0.47099647,1.30412197,1.30116320
2466,0.01424398,-0.47351354,-0.09476066,-1.91869962,0.32631302,1.21921766,0.82823849
2467,-0.00868714,-0.08757542,-0.04649324,-1.58836019,0.35813323,1.30206311,0.82272172
2468,0.06140789,-0.86446869,-0.07923768,-2.13326955,0.30191848,1.07258153,0.94715041
2469,-0.15979768,-0.19580421,-0.26018897,-1.81112230,0.22558233,1.30475366,0.42406845
2470,-0.22774790,-0.20937642,-0.37900794,-1.87451577,0.13335404,1.32058513,0.21933533
2471,-0.02278654,-0.06216023,-0.04428618,-1.59266651,0.36354640,1.31491923,0.79839748
2472,0.02660391,0.24675953,0.07279611,-1.22420192,0.40588138,1.32018137,0.96283311
2473,-0.16161886,-0.06381923,-0.22187528,-1.69175875,0.24650012,1.33194804,0.43547940
2474,-0.01340239,-0.26567060,-0.08346763,-1.75440085,0.34718540,1.26850045,0.79307288
2475,0.06124002,-0.35329443,-0.00112928,-1.75762868,0.38830993,1.24635434,0.97759193
2476,0.07207014,-0.08772603,0.05338665,-1.52683771,0.40295711,1.29085982,1.03235304
2477,-0.11903957,-0.28043213,-0.22339603,-1.85823071,0.24317722,1.29373050,0.52305323
2478,-0.10702080,0.09665151,-0.07816920,-1.47768641,0.34914464,1.32737255,0.65188622
2479,-0.11442195,-0.46272272,-0.28208119,-1.97455168,0.17194244,1.21783316,0.51217830
2480,-0.26009363,-0.23660500,-0.42730439,-1.91739607,0.09257138,1.29563248,0.13809848
2481,0.21813926,-0.29561603,0.19078329,-1.54495287,0.49245748,1.21198213,1.35484767
2482,0.02232611,-0.28134045,-0.04313479,-1.73219991,0.36039406,1.25535643,0.88239598
2483,-0.25915942,-0.39144170,-0.50334734,-2.05762529,0.00354271,1.30267310,0.11943103
2484,0.04215558,0.11721638,0.10985991,-1.30209696,0.42841858,1.29959786,1.05333400
2485,-0.19615698,-0.21656616,-0.31191099,-1.85592723,0.18178827,1.31349242,0.32751894
2486,0.05413911,-0.23973426,0.00418826,-1.66011250,0.38832417,1.26303053,0.97054797
2487,0.15742341,-0.41100127,0.08637441,-1.70364153,0.44782457,1.21521854,1.19263864
2488,0.10751551,-0.17789710,0.07789121,-1.55699503,0.42633203,1.26877892,1.09675479
2489,-0.11038774,-0.42903930,-0.26876554,-1.96224535,0.19668192,1.23607874,0.50568527
2490,-0.14189941,-0.10216366,-0.19214225,-1.69366539,0.26212150,1.32914805,0.48726726
2491,-0.23963684,-0.30897203,-0.36453384,-1.92257702,0.12410720,1.29143918,0.25309634
2492,0.04409793,-0.01483680,0.06262182,-1.47439992,0.41205147,1.29676485,0.95631200
2493,0.04937395,-0.26548588,-0.01560947,-1.69811046,0.38048315,1.26354682,0.94672173
2494,-0.05932985,-0.52473837,-0.24157682,-2.02356339,0.20105360,1.17974687,0.59045631
